Co./Last Name	First Name	Addr 1 - Line 1	           - Line 2	           - Line 3	           - Line 4	Destination Country	Permit #	Inclusive	Invoice #	Date	Customer PO	Ship Via	Delivery Status	Item Number	Quantity	Description	Price	Inc-Tax Price	Discount	Total	Inc-Tax Total	Job	Comment	Journal Memo	Salesperson Last Name	Salesperson First Name	Shipping Date	Referral Source	Tax Code	Non-GST Amount	GST Amount	Freight Amount	Inc-Tax Freight Amount	Freight Tax Code	Freight Non-GST Amount	Freight GST Amount	Sale Status	Currency Code	Exchange Rate	Terms - Payment is Due	           - Discount Days	           - Balance Due Days	           - % Discount	           - % Monthly Charge	Amount Paid	Payment Method	Payment Notes	Name on Card	Card Number	Expiry Date	Authorisation Code	Account Number	Account Name	Cheque Number	Category	Location ID	Card ID	Record ID
PENIDA BERCINDOMAREALT.PT		PENIDA BERCINDOMAREALT.PT	JL. GATSU NO 347 DENPASAR					X	00004109	15/05/2026			A	BOARD 032G	14	KALSILING 4,5 MM (120 X 240)	Rp84.864,865	Rp94.200,00	0%	Rp1.188.108,11	Rp1.318.800,00			Sale; PENIDA BERCINDOMAREALT.PT	WAYAN SUARTAMA				PPN	Rp0,00	Rp130.691,89			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp1.318.800,00											002	*None	4052

KONTRAKTOR ATAP BALI. PT		KONTRAKTOR ATAP BALI. PT	JL. GATOT SUBROTO TIMUR NO 153	TONJA, DENPASAR UTARA				X	00004110	15/05/2026			A	BOARD 106G	100	KALSIPLANK JT 8 MM (20 X 300)	Rp28.828,8288	Rp32.000,00	0%	Rp2.882.882,88	Rp3.200.000,00			Sale; KONTRAKTOR ATAP BALI. PT	OFFICE				PPN	Rp0,00	Rp317.117,12			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp4.750.000,00											002	*None	5615
KONTRAKTOR ATAP BALI. PT		KONTRAKTOR ATAP BALI. PT	JL. GATOT SUBROTO TIMUR NO 153	TONJA, DENPASAR UTARA				X	00004110	15/05/2026			A	BOARD 105G	50	KALSIPLANK 8 MM (20 X 300)	Rp27.927,928	Rp31.000,00	0%	Rp1.396.396,40	Rp1.550.000,00			Sale; KONTRAKTOR ATAP BALI. PT	OFFICE				PPN	Rp0,00	Rp153.603,60			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp4.750.000,00											002	*None	5615

LAGAS JAYA NUSANTARA .PT		LAGAS JAYA NUSANTARA .PT	JL. TEGAL PERMAI RT. 000 RW.000, KEROBOKAN, KUTA UTARA - KAB. BADUNG					X	00004118	15/05/2026			A	BOARD 117G	5	KALSIPLANK 8 MM (30 X 300)	Rp41.441,442	Rp46.000,00	0%	Rp207.207,21	Rp230.000,00			Sale; LAGAS JAYA NUSANTARA .PT	OFFICE				PPN	Rp0,00	Rp22.792,79			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp230.000,00											002	*None	5811

GAYA BARU		GAYA BARU	JL GAJAH MADA	TABANAN				X	00004119	15/05/2026	0270		A	ATAP 001G	500	ETER11 3,5 MM (80 X 180)	Rp31.531,5315	Rp35.000,00	0%	Rp15.765.765,77	Rp17.500.000,00			Sale; GAYA BARU	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp1.734.234,23			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp17.500.000,00											002	*None	3512

BALI GYPSUM I		BALI GYPSUM I	JL. BULUH INDAH DENPASAR					X	00004121	15/05/2026			A	BOARD 087G	2	KALSIFLOOR 20 MM (120 X 240)	Rp547.567,57	Rp607.800,00	0%	Rp1.095.135,14	Rp1.215.600,00			Sale; BALI GYPSUM I	OFFICE				PPN	Rp0,00	Rp120.464,86			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp1.215.600,00											002	*None	2720

MANIK MAS SEJAHTERA		MANIK MAS SEJAHTERA	JL. KARGO KENANGA, 1B, UBUNG - DENPASAR UTARA					X	00004125	15/05/2026			A	PLP 201GBT	1	DAMDEX MLT FGS @ 20 LTR	Rp879.774,77	Rp976.550,00	0%	Rp879.774,77	Rp976.550,00			Sale; MANIK MAS SEJAHTERA	WAYAN SUARTAMA				PPN	Rp0,00	Rp96.775,23			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp976.550,00											002	*None	5740

SINTA SARI BANGUNAN. UD		SINTA SARI BANGUNAN. UD	JL. MUDU TAKI NO. 18					X	00004128	15/05/2026			A	BOARD 106G	30	KALSIPLANK JT 8 MM (20 X 300)	Rp31.081,081	Rp34.500,00	0%	Rp932.432,43	Rp1.035.000,00			Sale; SINTA SARI BANGUNAN. UD	WAYAN SUARTAMA				PPN	Rp0,00	Rp102.567,57			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp1.035.000,00											002	*None	4379

PUSPA NADHI I		KE GWK						X	00004157	15/05/2026	0021		A	BRD 242GBT	100	GYPS E-BOARD 9 MM (120 X 240)	Rp45.045,045	Rp50.000,00	0%	Rp4.504.504,50	Rp5.000.000,00			Sale; PUSPA NADHI I	ACHMAD AFANDY				PPN	Rp0,00	Rp495.495,50			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp13.830.000,00											002	*None	4117
PUSPA NADHI I		KE GWK						X	00004157	15/05/2026	0021		A	BOARD 028G	100	KALSILING 3,5 MM (120 X 240)	Rp50.450,4505	Rp56.000,00	0%	Rp5.045.045,05	Rp5.600.000,00			Sale; PUSPA NADHI I	ACHMAD AFANDY				PPN	Rp0,00	Rp554.954,95			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp13.830.000,00											002	*None	4117
PUSPA NADHI I		KE GWK						X	00004157	15/05/2026	0021		A	TPG 011G	30	CORNICE ADH APLUS @ 20 KG	Rp56.756,7567	Rp63.000,00	0%	Rp1.702.702,70	Rp1.890.000,00			Sale; PUSPA NADHI I	ACHMAD AFANDY				PPN	Rp0,00	Rp187.297,30			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp13.830.000,00											002	*None	4117
PUSPA NADHI I		KE GWK						X	00004157	15/05/2026	0021		A	BRL 013G	200	SHEDOWLINE BUKIT@ 3 M	Rp6.036,0361	Rp6.700,00	0%	Rp1.207.207,21	Rp1.340.000,00			Sale; PUSPA NADHI I	ACHMAD AFANDY				PPN	Rp0,00	Rp132.792,79			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp13.830.000,00											002	*None	4117

ARKASA GLORIA RETAILINDO. PT		KE GATSU BARAT						X	00004159	15/05/2026	PO-S6-0006		A	BOARD 032G	200	KALSILING 4,5 MM (120 X 240)	Rp78.744,1442	Rp87.406,00	0%	Rp15.748.828,83	Rp17.481.200,00			Sale; ARKASA GLORIA RETAILINDO. PT	OFFICE				PPN	Rp0,00	Rp1.732.371,17			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp17.481.200,00											002	*None	5171

ARKASA GLORIA RETAILINDO. PT		KE GATSU BARAT						X	00004160	15/05/2026	PO-S6-0001		A	BOARD 048G	150	KALSILING 6,0 MM (120 X 240)	Rp115.057,6577	Rp127.714,00	0%	Rp17.258.648,65	Rp19.157.100,00			Sale; ARKASA GLORIA RETAILINDO. PT	OFFICE				PPN	Rp0,00	Rp1.898.451,35			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp19.157.100,00											002	*None	5171

ARKASA GLORIA RETAILINDO. PT		KE GATSU BARAT						X	00004161	15/05/2026	PO-S6-0002		A	BOARD 105G	100	KALSIPLANK 8 MM (20 X 300)	Rp27.027,027	Rp30.000,00	0%	Rp2.702.702,70	Rp3.000.000,00			Sale; ARKASA GLORIA RETAILINDO. PT	OFFICE				PPN	Rp0,00	Rp297.297,30			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.000.000,00											002	*None	5171

SINAR NADI		SINAR NADI	JL. SURYA BUANA I A NO. 1 BADUNG					X	00004173	15/05/2026	0076		A	ATAP 109GBT	100	GO GREEN HIJAU 180 X 80	Rp43.693,6937	Rp48.500,00	0%	Rp4.369.369,37	Rp4.850.000,00			Sale; SINAR NADI	WAYAN SUARTAMA				PPN	Rp0,00	Rp480.630,63			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp4.850.000,00											002	*None	5351

RYAN CITRA USAHA. CV		RYAN CITRA USAHA. CV	JL. PONDOK INDAH UBUNG KAJE DENPASAR 					X	00004174	15/05/2026	0079		A	ABF 011G	40	A. BUBBLE FOIL (IF) 4MMX1,2X25	Rp315.315,3153	Rp350.000,00	0%	Rp12.612.612,61	Rp14.000.000,00			Sale; RYAN CITRA USAHA. CV	WAYAN SUARTAMA				PPN	Rp0,00	Rp1.387.387,39			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp14.000.000,00											002	*None	5281

ARTHA LESTARI		ARTHA LESTARI	PAYANGAN	GIANYAR				X	00004175	15/05/2026	2480		A	ATAP 001G	440	ETER11 3,5 MM (80 X 180)	Rp31.531,5315	Rp35.000,00	0%	Rp13.873.873,87	Rp15.400.000,00			Sale; ARTHA LESTARI	I KOMANG SUASTANA				PPN	Rp0,00	Rp1.526.126,13			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp19.820.000,00											002	*None	2636
ARTHA LESTARI		ARTHA LESTARI	PAYANGAN	GIANYAR				X	00004175	15/05/2026	2480		A	RGK 07G	200	WALL ANGLE BUKIT	Rp3.963,964	Rp4.400,00	0%	Rp792.792,80	Rp880.000,00			Sale; ARTHA LESTARI	I KOMANG SUASTANA				PPN	Rp0,00	Rp87.207,20			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp19.820.000,00											002	*None	2636
ARTHA LESTARI		ARTHA LESTARI	PAYANGAN	GIANYAR				X	00004175	15/05/2026	2480		A	BRL 013G	50	SHEDOWLINE BUKIT@ 3 M	Rp6.306,3062	Rp7.000,00	0%	Rp315.315,31	Rp350.000,00			Sale; ARTHA LESTARI	I KOMANG SUASTANA				PPN	Rp0,00	Rp34.684,69			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp19.820.000,00											002	*None	2636
ARTHA LESTARI		ARTHA LESTARI	PAYANGAN	GIANYAR				X	00004175	15/05/2026	2480		A	RGK 061GBT	100	HOLLOW BUKIT 0,30 2X4 PJ 4 MTR	Rp10.270,2703	Rp11.400,00	0%	Rp1.027.027,03	Rp1.140.000,00			Sale; ARTHA LESTARI	I KOMANG SUASTANA				PPN	Rp0,00	Rp112.972,97			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp19.820.000,00											002	*None	2636
ARTHA LESTARI		ARTHA LESTARI	PAYANGAN	GIANYAR				X	00004175	15/05/2026	2480		A	RGK 001 GBT	100	HOLLOW S 2 X 4 0,35	Rp18.468,4685	Rp20.500,00	0%	Rp1.846.846,85	Rp2.050.000,00			Sale; ARTHA LESTARI	I KOMANG SUASTANA				PPN	Rp0,00	Rp203.153,15			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp19.820.000,00											002	*None	2636

PAJAR MANIK SAMUDRA.CV		PAJAR MANIK SAMUDRA.CV	JL. TEUKU UMAR NO 54 BR.PANDE DESA KEDIRI KABUPATEN TABANAN					X	00004176	15/05/2026	0266		A	TPG 011G	15	CORNICE ADH APLUS @ 20 KG	Rp58.558,5587	Rp65.000,00	0%	Rp878.378,38	Rp975.000,00			Sale; PAJAR MANIK SAMUDRA.CV	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp96.621,62			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp3.405.000,00											002	*None	5785
PAJAR MANIK SAMUDRA.CV		PAJAR MANIK SAMUDRA.CV	JL. TEUKU UMAR NO 54 BR.PANDE DESA KEDIRI KABUPATEN TABANAN					X	00004176	15/05/2026	0266		A	ATAP 075 GBT	10	TRIMDEK SILVER BD 0,25X4 MTR	Rp87.567,567	Rp97.200,00	0%	Rp875.675,67	Rp972.000,00			Sale; PAJAR MANIK SAMUDRA.CV	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp96.324,33			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp3.405.000,00											002	*None	5785
PAJAR MANIK SAMUDRA.CV		PAJAR MANIK SAMUDRA.CV	JL. TEUKU UMAR NO 54 BR.PANDE DESA KEDIRI KABUPATEN TABANAN					X	00004176	15/05/2026	0266		A	ATAP 077 GBT	10	TRIMDEK SILVER BD 0,25X6 MTR	Rp131.351,352	Rp145.800,00	0%	Rp1.313.513,52	Rp1.458.000,00			Sale; PAJAR MANIK SAMUDRA.CV	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp144.486,48			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp3.405.000,00											002	*None	5785

JADI JAYA		JADI JAYA	BR. JADI KEDIRI	TABANAN				X	00004179	15/05/2026	2579		A	BOARD 030G	50	KALSILING 3,5 MM (122 X 244)	Rp56.126,1262	Rp62.300,00	0%	Rp2.806.306,31	Rp3.115.000,00			Sale; JADI JAYA	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp308.693,69			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.115.000,00											002	*None	3646

SUDIARTA. UD		SUDIARTA. UD	JL RAYA TANAH LOT, TABANAN					X	00004180	15/05/2026	0255		A	BOARD 030G	100	KALSILING 3,5 MM (122 X 244)	Rp53.603,6036	Rp59.500,00	0%	Rp5.360.360,36	Rp5.950.000,00			Sale; SUDIARTA. UD	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp589.639,64			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp5.950.000,00											002	*None	4434

SAMIA UTAMA. UD		SAMIA UTAMA. UD	JL RAYA KEDIRI, TANAH LOT, PANDAK GEDE	TABANAN				X	00004184	15/05/2026	0265		A	ATAP 109GBT	30	GO GREEN HIJAU 180 X 80	Rp47.747,7477	Rp53.000,00	0%	Rp1.432.432,43	Rp1.590.000,00			Sale; SAMIA UTAMA. UD	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp157.567,57			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.180.000,00											002	*None	4246
SAMIA UTAMA. UD		SAMIA UTAMA. UD	JL RAYA KEDIRI, TANAH LOT, PANDAK GEDE	TABANAN				X	00004184	15/05/2026	0265		A	ATAP 108GBT	30	GO GREEN MERAH 180 X 80	Rp47.747,7477	Rp53.000,00	0%	Rp1.432.432,43	Rp1.590.000,00			Sale; SAMIA UTAMA. UD	HADI PRANOTO WIBOWO				PPN	Rp0,00	Rp157.567,57			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.180.000,00											002	*None	4246

PUSPA NADHI I		KE PECATU						X	00004185	15/05/2026	0022		A	BRD 242GBT	100	GYPS E-BOARD 9 MM (120 X 240)	Rp45.045,045	Rp50.000,00	0%	Rp4.504.504,50	Rp5.000.000,00			Sale; PUSPA NADHI I	ACHMAD AFANDY				PPN	Rp0,00	Rp495.495,50			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp9.110.000,00											002	*None	4117
PUSPA NADHI I		KE PECATU						X	00004185	15/05/2026	0022		A	TPG 011G	30	CORNICE ADH APLUS @ 20 KG	Rp56.756,757	Rp63.000,00	0%	Rp1.702.702,71	Rp1.890.000,00			Sale; PUSPA NADHI I	ACHMAD AFANDY				PPN	Rp0,00	Rp187.297,29			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp9.110.000,00											002	*None	4117
PUSPA NADHI I		KE PECATU						X	00004185	15/05/2026	0022		A	RGK 07G	200	WALL ANGLE BUKIT	Rp3.963,964	Rp4.400,00	0%	Rp792.792,79	Rp880.000,00			Sale; PUSPA NADHI I	ACHMAD AFANDY				PPN	Rp0,00	Rp87.207,21			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp9.110.000,00											002	*None	4117
PUSPA NADHI I		KE PECATU						X	00004185	15/05/2026	0022		A	BRL 013G	200	SHEDOWLINE BUKIT@ 3 M	Rp6.036,0361	Rp6.700,00	0%	Rp1.207.207,21	Rp1.340.000,00			Sale; PUSPA NADHI I	ACHMAD AFANDY				PPN	Rp0,00	Rp132.792,79			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp9.110.000,00											002	*None	4117

ODI TIYA JAYA		KE TK PEMOGAN 	PLANK JT 400 LBR	PLANK POLOS 100 LBR				X	00004112	16/05/2026	2416		A	BOARD 106G	900	KALSIPLANK JT 8 MM (20 X 300)	Rp27.657,6577	Rp30.700,00	0%	Rp24.891.891,89	Rp27.630.000,00			Sale; ODI TIYA JAYA	OFFICE				PPN	Rp0,00	Rp2.738.108,11			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp36.630.000,00											002	*None	5111
ODI TIYA JAYA		KE TK PEMOGAN 	PLANK JT 400 LBR	PLANK POLOS 100 LBR				X	00004112	16/05/2026	2416		A	BOARD 105G	300	KALSIPLANK 8 MM (20 X 300)	Rp27.027,027	Rp30.000,00	0%	Rp8.108.108,11	Rp9.000.000,00			Sale; ODI TIYA JAYA	OFFICE				PPN	Rp0,00	Rp891.891,89			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp36.630.000,00											002	*None	5111

BERKAT IBU		BERKAT IBU	JL. TUKAD BARITO DENPASAR					X	00004113	16/05/2026	0127		A	RGK 001 GBT	160	HOLLOW S 2 X 4 0,35	Rp18.468,4684	Rp20.500,00	0%	Rp2.954.954,95	Rp3.280.000,00			Sale; BERKAT IBU	ANGGA				PPN	Rp0,00	Rp325.045,05			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.280.000,00											002	*None	2804

TERANG ARKASA MANDIRI. PT		TERANG ARKASA MANDIRI. PT	JL. BYPASS KEDIRI TABANAN BALI					X	00004115	16/05/2026	0006		A	BOARD 106G	700	KALSIPLANK JT 8 MM (20 X 300)	Rp27.927,9279	Rp31.000,00	0%	Rp19.549.549,55	Rp21.700.000,00			Sale; TERANG ARKASA MANDIRI. PT	OFFICE				PPN	Rp0,00	Rp2.150.450,45			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp21.700.000,00											002	*None	5217

SEDANA YOGA. UD		SEDANA YOGA. UD	JL. TUKAD BADUNG	DENPASAR				X	00004116	16/05/2026	0131		A	RGK 061GBT	200	HOLLOW BUKIT 0,30 2X4 PJ 4 MTR	Rp10.270,2703	Rp11.400,00	0%	Rp2.054.054,05	Rp2.280.000,00			Sale; SEDANA YOGA. UD	ANGGA				PPN	Rp0,00	Rp225.945,95			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.740.000,00											002	*None	4327
SEDANA YOGA. UD		SEDANA YOGA. UD	JL. TUKAD BADUNG	DENPASAR				X	00004116	16/05/2026	0131		A	RGK 060GBT	100	HOLLOW BUKIT 0,30 4X4 PJ 4 MTR	Rp13.153,1532	Rp14.600,00	0%	Rp1.315.315,32	Rp1.460.000,00			Sale; SEDANA YOGA. UD	ANGGA				PPN	Rp0,00	Rp144.684,68			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.740.000,00											002	*None	4327

MERTA BAKTI		MERTA BAKTI	JL TUKAD PAKERISAN 96	DENPASAR				X	00004117	16/05/2026	0124		A	BOARD 030G	100	KALSILING 3,5 MM (122 X 244)	Rp53.333,3333	Rp59.200,00	0%	Rp5.333.333,33	Rp5.920.000,00			Sale; MERTA BAKTI	ANGGA				PPN	Rp0,00	Rp586.666,67			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp5.920.000,00											002	*None	3900

DANA MERTA		DANA MERTA	JL. TUKAD YEH AYA	DENPASAR				X	00004120	16/05/2026	0129		A	BOARD 030G	50	KALSILING 3,5 MM (122 X 244)	Rp53.153,1532	Rp59.000,00	0%	Rp2.657.657,66	Rp2.950.000,00			Sale; DANA MERTA	ANGGA				PPN	Rp0,00	Rp292.342,34			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp2.950.000,00											002	*None	3383

NAGA JAYA		NAGA JAYA	JL. PULAU BELITUNG NO. 47	DENPASAR				X	00004122	16/05/2026	0038		A	BOARD 030G	100	KALSILING 3,5 MM (122 X 244)	Rp53.153,1532	Rp59.000,00	0%	Rp5.315.315,32	Rp5.900.000,00			Sale; NAGA JAYA	ACHMAD AFANDY				PPN	Rp0,00	Rp584.684,68			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp8.350.000,00											002	*None	3988
NAGA JAYA		NAGA JAYA	JL. PULAU BELITUNG NO. 47	DENPASAR				X	00004122	16/05/2026	0038		A	BRD 242GBT	50	GYPS E-BOARD 9 MM (120 X 240)	Rp44.144,144	Rp49.000,00	0%	Rp2.207.207,20	Rp2.450.000,00			Sale; NAGA JAYA	ACHMAD AFANDY				PPN	Rp0,00	Rp242.792,80			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp8.350.000,00											002	*None	3988

SANTI JAYA. UD		SANTI JAYA. UD	JL TUKAD BATANGHARI 49A	DENPASAR				X	00004124	16/05/2026	0136		A	RGK 061GBT	400	HOLLOW BUKIT 0,30 2X4 PJ 4 MTR	Rp10.270,2703	Rp11.400,00	0%	Rp4.108.108,11	Rp4.560.000,00			Sale; SANTI JAYA. UD	ANGGA				PPN	Rp0,00	Rp451.891,89			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp4.560.000,00											002	*None	4253

ARKASA GLORIA RETAILINDO. PT		ARKASA GLORIA RETAILINDO. PT	JL. IMAM BONJOL NO. 555 B DENPASAR					X	00004126	16/05/2026	S7 - 0002		A	BOARD 048G	100	KALSILING 6,0 MM (120 X 240)	Rp115.057,6577	Rp127.714,00	0%	Rp11.505.765,77	Rp12.771.400,00			Sale; ARKASA GLORIA RETAILINDO. PT	OFFICE				PPN	Rp0,00	Rp1.265.634,23			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp12.771.400,00											002	*None	5171

ARKASA GLORIA RETAILINDO. PT		ARKASA GLORIA RETAILINDO. PT	JL. IMAM BONJOL NO. 555 B DENPASAR					X	00004127	16/05/2026	S7 - 0003		A	BOARD 113G	20	KALSICLAD 10,0 MM (120 X 240)	Rp187.842,3425	Rp208.505,00	0%	Rp3.756.846,85	Rp4.170.100,00			Sale; ARKASA GLORIA RETAILINDO. PT	OFFICE				PPN	Rp0,00	Rp413.253,15			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp12.670.375,00											002	*None	5171
ARKASA GLORIA RETAILINDO. PT		ARKASA GLORIA RETAILINDO. PT	JL. IMAM BONJOL NO. 555 B DENPASAR					X	00004127	16/05/2026	S7 - 0003		A	BOARD 112G	25	KALSIPART 8,0 MM (120 X 240)	Rp148.827,928	Rp165.199,00	0%	Rp3.720.698,20	Rp4.129.975,00			Sale; ARKASA GLORIA RETAILINDO. PT	OFFICE				PPN	Rp0,00	Rp409.276,80			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp12.670.375,00											002	*None	5171
ARKASA GLORIA RETAILINDO. PT		ARKASA GLORIA RETAILINDO. PT	JL. IMAM BONJOL NO. 555 B DENPASAR					X	00004127	16/05/2026	S7 - 0003		A	BOARD 032G	50	KALSILING 4,5 MM (120 X 240)	Rp78.744,144	Rp87.406,00	0%	Rp3.937.207,20	Rp4.370.300,00			Sale; ARKASA GLORIA RETAILINDO. PT	OFFICE				PPN	Rp0,00	Rp433.092,80			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp12.670.375,00											002	*None	5171

TARU JAYA		TARU JAYA	JL RAYA KESAMBI 88 X KEROBOKAN, BADUNG					X	00004156	16/05/2026			A	RGK 005 GBT	50	RENG BUKIT R30 - 35	Rp27.027,027	Rp30.000,00	0%	Rp1.351.351,35	Rp1.500.000,00			Sale; TARU JAYA	WAYAN SUARTAMA				PPN	Rp0,00	Rp148.648,65			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp2.135.000,00											002	*None	5426
TARU JAYA		TARU JAYA	JL RAYA KESAMBI 88 X KEROBOKAN, BADUNG					X	00004156	16/05/2026			A	TPG 011G	10	CORNICE ADH APLUS @ 20 KG	Rp57.207,207	Rp63.500,00	0%	Rp572.072,07	Rp635.000,00			Sale; TARU JAYA	WAYAN SUARTAMA				PPN	Rp0,00	Rp62.927,93			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp2.135.000,00											002	*None	5426

MULIA GRAHA  TATALESTARI. PT		UP BP MADE SUANTARA	SENIOR BUYER					X	00004171	16/05/2026	09963		A	BOARD 112G	250	KALSIPART 8,0 MM (120 X 240)	Rp135.135,1351	Rp150.000,00	0%	Rp33.783.783,78	Rp37.500.000,00			Sale; MULIA GRAHA  TATALESTARI. PT	OFFICE				PPN	Rp0,00	Rp3.716.216,22			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp37.500.000,00											002	*None	5698

AGUNG JAYA SENTOSA		AGUNG JAYA SENTOSA	JL. RAYA KUTA	BADUNG				X	00004186	16/05/2026	0050		A	RGK 001 GBT	63	HOLLOW S 2 X 4 0,35	Rp18.468,4684	Rp20.500,00	0%	Rp1.163.513,51	Rp1.291.500,00			Sale; AGUNG JAYA SENTOSA	ACHMAD AFANDY				PPN	Rp0,00	Rp127.986,49			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp1.291.500,00											002	*None	5605

SAMIA UTAMA. UD		SAMIA UTAMA. UD	JL RAYA KEDIRI, TANAH LOT, PANDAK GEDE	TABANAN				X	00004187	16/05/2026	R - 4184		A	ATAP 108GBT	-1	GO GREEN MERAH 180 X 80	Rp47.747,75	Rp53.000,00	0%	-Rp47.747,75	-Rp53.000,00			Sale; SAMIA UTAMA. UD	HADI PRANOTO WIBOWO				PPN	Rp0,00	-Rp5.252,25			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	-Rp53.000,00											002	*None	4246

KARYA MAKMUR		KARYA MAKMUR	JL IMAM BONJOL NO 338	DENPASAR				X	00004188	16/05/2026			A	BOARD 112G	3	KALSIPART 8,0 MM (120 X 240)	Rp157.117,1167	Rp174.400,00	0%	Rp471.351,35	Rp523.200,00			Sale; KARYA MAKMUR	ACHMAD AFANDY				PPN	Rp0,00	Rp51.848,65			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp523.200,00											002	*None	3725

ADI JAYA, DENPASAR		ADI JAYA, DENPASAR	JL GUNUNG AGUNG 75	DENPASAR				X	00004189	16/05/2026			A	BOARD 030G	50	KALSILING 3,5 MM (122 X 244)	Rp56.126,1262	Rp62.300,00	0%	Rp2.806.306,31	Rp3.115.000,00			Sale; ADI JAYA, DENPASAR	WAYAN SUARTAMA				PPN	Rp0,00	Rp308.693,69			PPN	Rp0,00	Rp0,00	I			0	0	0	0	0	Rp3.115.000,00											002	*None	2373

PENIDA BERCINDOMAREALT.PT		PENIDA BERCINDOMAREALT.PT	JL. GATSU NO 347 DENPASAR					X	00004190	16/05/2026			A	BRD 242GBT	12	GYPS E-BOARD 9 MM (120 X 240)	Rp45.045,045	Rp50.000,00	0%	Rp540.540,54	Rp600.000,00			Sale; PENIDA BERCINDOMAREALT.PT	WAYAN SUARTAMA				PPN	Rp0,00	Rp59.459,46			PPN	Rp0,00	Rp0,00	I			2	0	30	0	0	Rp600.000,00											002	*None	4052

